idData;nrOrders;nrPostMen;idOrder;idPostMan;maxLoad;currentLoad;activeOrder;personalGain;distance;goingToPostOfiice;estimatedTime;proposal;decision
341;31;11;31;11;7;0;0;2.4;11.996126378457214;0;36;0.6888;0
342;31;11;32;10;7;0;0;2.2;18.30082691710296;0;48;0.9658000000000001;0
343;32;11;32;4;7;5;6;1.1;27.16566748763053;0;48;0.7172000000000001;0
344;32;11;32;11;7;0;0;2.4;19.57301810810592;0;48;1.1256;0
345;31;11;32;1;10;0;0;1.3;29.168342946876002;0;48;0.9099999999999999;0
346;31;11;32;2;9;1;1;1.4;35.38838152300657;0;48;1.1885999999999999;0
347;31;11;32;8;7;0;0;1.7;28.547592710233282;0;48;1.1645;0
348;31;11;32;7;7;0;0;1.8;19.674250195271505;0;48;0.8496;1
349;32;11;32;3;4;3;4;1.5;28.66480589735578;0;48;2.064;0
350;32;11;32;9;7;1;2;1.6;25.10475449413696;0;48;0.9632000000000001;0
351;31;11;32;6;7;1;1;1.9;17.158696673717543;0;48;0.7828;0
352;32;11;32;5;7;0;0;2;20.75461322222241;0;48;0.996;0
353;33;11;33;1;10;0;0;1.3;26.069491226855398;0;12;0.8138000000000001;0
354;33;11;33;3;4;3;4;1.5;28.95928751066851;0;12;2.085;0
355;33;11;33;6;7;1;1;1.9;17.453178287030273;0;12;0.7961;0
356;33;11;33;7;7;0;0;1.8;16.5753984752509;0;12;0.7164;1
357;33;11;33;10;7;0;0;2.2;15.201975197082353;0;12;0.803;0
358;33;11;33;11;7;0;0;2.4;16.474166388085315;0;12;0.948;0
359;33;11;33;4;7;5;7;1.1;23.37392204885921;0;12;1.2342;0
360;33;11;33;8;7;0;0;1.7;25.448740990212677;0;12;1.0387;0
361;33;11;33;5;7;0;0;2;17.655761502201806;0;12;0.848;0
362;33;11;33;2;9;0;0;1.4;32.59069441030046;0;12;1.0948;0
363;33;11;33;9;7;1;2;1.6;25.39923610744969;0;12;0.976;0
364;33;11;34;4;7;5;7;1.1;20.81481957786779;0;84;1.0978;0
365;33;11;34;2;9;0;0;1.4;29.64486512645943;0;84;0.9954000000000001;0
366;33;11;34;11;7;0;0;2.4;13.528337104244292;0;84;0.7776;0
367;33;11;34;5;7;0;0;2;14.709932218360784;0;84;0.706;0
368;34;11;34;9;7;1;2;1.6;25.69340682360866;0;84;0.9856;0
369;34;11;34;7;7;1;1;1.8;10.545013871073118;0;84;0.4554;0
370;34;11;34;8;7;0;0;1.7;22.502911706371652;0;84;0.918;0
371;34;11;34;10;7;0;0;2.2;12.25614591324133;0;84;0.6468;0
372;33;11;34;1;10;0;0;1.3;23.123661943014376;0;84;0.7214999999999999;1
373;34;11;34;3;4;2;3;1.5;28.691399232739016;0;84;1.032;0
374;34;11;34;6;7;1;1;1.9;17.74734900318925;0;84;0.8093999999999999;0
375;35;11;35;3;4;2;3;1.5;40.99137388767872;0;96;1.476;0
376;35;11;35;8;7;0;0;1.7;34.36506978769338;0;96;1.4024999999999999;0
377;35;11;35;6;7;0;0;1.9;31.26453041801765;0;96;1.4249999999999998;0
378;35;11;35;2;9;0;0;1.4;41.50702320778116;0;96;1.3943999999999999;0
379;35;11;35;10;7;0;0;2.2;24.11830399456306;0;96;1.2738000000000003;0
380;35;11;35;11;7;0;0;2.4;25.39049518556602;0;96;1.4616;0
381;35;11;35;9;7;1;2;1.6;40.90389823826372;0;96;1.5712000000000002;0
382;35;11;35;4;7;5;7;1.1;34.044723777539474;0;96;1.7974000000000003;0
383;35;11;35;5;7;0;0;2;26.57209029968251;0;96;1.276;0
384;35;11;35;1;10;0;0;1.3;34.98582002433611;0;96;1.092;1
385;35;11;35;7;7;1;2;1.8;25.75550528572818;0;96;1.1124;0
386;36;11;36;1;10;0;1;1.3;18.06523661966159;1;72;0.2704;1
387;36;11;36;2;9;0;0;1.4;27.84310646977331;0;72;0.9352;0
388;36;11;36;7;7;1;2;1.8;15.348255214386999;0;72;0.6624;0
389;36;11;36;10;7;0;0;2.2;10.45438725655521;0;72;0.5522;0
390;36;11;36;9;7;0;1;1.6;26.50567533890674;1;72;0.3328;0
391;36;11;36;6;7;0;0;1.9;17.6006136800098;0;72;0.8018;0
392;36;11;36;3;4;2;3;1.5;28.299302264286844;0;72;1.0185;0
393;36;11;36;8;7;0;0;1.7;20.70115304968553;0;72;0.8449;0
394;36;11;36;11;7;0;0;2.4;11.726578447558172;0;72;0.6743999999999999;0
395;36;11;36;5;7;0;0;2;12.908173561674662;0;72;0.62;0
396;36;11;36;4;7;5;7;1.1;22.380783990953873;0;72;1.1814000000000002;0
397;36;11;37;4;7;5;7;1.1;26.385888148809872;0;84;1.3926;0
398;36;11;37;5;7;0;0;2;14.422240335435518;0;84;0.692;0
399;36;11;37;6;7;0;0;1.9;19.114680453770653;0;84;0.8701999999999999;0
400;36;11;37;9;7;0;1;1.6;24.66640877933426;1;84;0.3904;0
401;36;11;37;2;9;0;0;1.4;29.357173243534167;0;84;0.9855999999999999;0
402;36;11;37;11;7;0;0;2.4;13.240645221319028;0;84;0.7608;0
403;36;11;37;8;7;0;0;1.7;22.21521982344639;0;84;0.9060999999999998;0
404;36;11;37;10;7;0;0;2.2;11.968454030316066;0;84;0.6314;0
405;36;11;37;3;4;2;3;1.5;31.297663765042838;0;84;1.1265;0
406;36;11;37;1;10;0;2;1.3;16.225970060089114;1;84;0.3172;1
407;36;11;37;7;7;1;2;1.8;20.215655321481186;0;84;0.873;0
408;37;11;38;3;4;2;3;1.5;29.177281423798078;0;96;1.05;0
409;37;11;38;5;7;0;0;2;10.402669988997644;0;96;0.5;0
410;37;11;38;8;7;0;0;1.7;18.195649477008516;0;96;0.7428999999999999;0
411;37;11;38;9;7;0;1;1.6;17.26350509956306;1;96;0.2368;1
412;37;11;38;11;7;0;0;2.4;9.221074874881154;0;96;0.5303999999999999;0
413;37;11;38;10;7;0;0;2.2;7.948883683878192;0;96;0.4202;0
414;37;11;38;6;7;0;0;1.9;15.095110107332781;0;96;0.6878;0
415;37;11;38;4;7;4;6;1.1;22.198942260962728;0;96;0.5863;0
416;37;11;38;7;7;0;1;1.8;19.56688192554512;0;96;0.846;0
417;37;11;38;1;10;0;3;1.3;8.823066380317904;1;96;0.1924;0
418;37;11;38;2;9;0;0;1.4;25.337602897096293;0;96;0.8512;0
419;38;11;39;1;10;4;4;1.3;23.22658426472783;0;84;0.7254;0
420;38;11;39;10;7;0;0;2.2;24.32680905850054;0;84;1.2848000000000002;0
421;38;11;39;4;7;4;6;1.1;37.23414258399632;0;84;0.9834;0
422;38;11;39;8;7;0;0;1.7;34.57357485163086;0;84;1.411;0
423;38;11;39;2;9;0;0;1.4;41.71552827171864;0;84;1.4014;0
424;38;11;39;3;4;1;2;1.5;46.68933831325175;0;84;1.6815;0
425;38;11;39;11;7;0;0;2.4;25.5990002495035;0;84;1.4736;0
426;38;11;39;7;7;0;1;1.8;32.593140633500795;1;84;0.522;1
427;38;11;39;5;7;0;0;2;26.78059536361999;0;84;1.286;0
428;38;11;39;9;7;0;1;1.6;30.28976380751874;1;84;0.36800000000000005;0
429;38;11;39;6;7;0;0;1.9;31.47303548195513;0;84;1.4344999999999999;0
430;40;11;40;5;7;0;0;2;18.4255274525137;0;84;0.884;0
431;39;11;40;11;7;0;0;2.4;17.243932338397205;0;84;0.9912000000000001;0
432;39;11;40;1;10;4;4;1.3;18.248183020288202;0;84;0.5694000000000001;0
433;39;11;40;10;7;0;0;2.2;15.971741147394244;0;84;0.8426000000000001;0
434;39;11;40;4;7;4;6;1.1;28.222853471421907;0;84;0.7447000000000001;0
435;39;11;40;3;4;1;2;1.5;39.16548093515644;0;84;1.41;0
436;39;11;40;9;7;0;2;1.6;18.558029229745777;1;84;0.544;0
437;40;11;40;6;7;0;0;1.9;23.117967570848833;0;84;1.0526;0
438;40;11;40;2;9;0;0;1.4;33.36046036061234;0;84;1.1199999999999999;0
439;40;11;40;7;7;0;1;1.8;20.861406055727837;1;84;0.18180000000000002;1
440;40;11;40;8;7;0;0;1.7;26.218506940524566;0;84;1.0693;0
441;41;11;41;1;10;3;3;1.3;20.361437000884827;0;12;0.6357;0
442;41;11;41;7;7;0;2;1.8;17.916721462230107;1;12;0.47880000000000006;0
443;41;11;41;8;7;0;0;1.7;26.483822347026837;0;12;1.0811999999999997;0
444;41;11;41;4;7;4;6;1.1;28.602260069427032;0;12;0.7557000000000001;0
445;41;11;41;11;7;0;0;2.4;17.509247744899476;0;12;1.008;0
446;41;11;41;6;7;0;0;1.9;23.3832829773511;0;12;1.0658999999999998;0
447;41;11;41;9;7;0;2;1.6;15.613344636248048;1;12;0.5552;0
448;41;11;41;10;7;0;0;2.2;16.237056553896515;0;12;0.858;0
449;41;11;41;3;4;0;1;1.5;37.32840844117887;1;12;0.5205;1
450;41;11;41;5;7;0;0;2;18.690842859015966;0;12;0.8979999999999999;0
451;41;11;41;2;9;0;0;1.4;33.62577576711462;0;12;1.1298;0
452;42;11;42;9;7;2;2;1.6;23.66619632455253;0;48;0.9088000000000002;0
453;42;11;42;7;7;0;3;1.8;21.56985807923732;1;48;0.6030000000000001;0
454;42;11;42;10;7;0;0;2.2;23.255193170903727;0;48;1.2276000000000002;0
455;42;11;42;6;7;0;0;1.9;30.401419594358316;0;48;1.3851;0
456;42;11;42;11;7;0;0;2.4;24.527384361906687;0;48;1.4111999999999998;0
457;42;11;42;1;10;3;3;1.3;27.873546158585864;0;48;0.8697;0
458;42;11;42;5;7;0;0;2;25.708979476023178;0;48;1.234;0
459;42;11;42;8;7;0;0;1.7;33.501958964034046;0;48;1.3668;0
460;42;11;42;4;7;4;6;1.1;36.49412115549274;0;48;0.9636000000000001;0
461;42;11;42;2;9;0;0;1.4;40.643912384121826;0;48;1.365;0
462;42;11;42;3;4;0;1;1.5;40.981545058186086;1;48;0.11549999999999999;1
463;43;11;43;6;7;0;0;1.9;27.125316895181243;0;24;1.2368999999999999;0
464;43;11;43;10;7;0;0;2.2;19.979090471726654;0;24;1.056;0
465;43;11;43;11;7;0;0;2.4;21.251281662729614;0;24;1.224;0
466;43;11;43;4;7;4;6;1.1;34.75051649222924;0;24;0.9174000000000001;0
467;42;11;43;2;9;0;0;1.4;37.36780968494475;0;24;1.2558;0
468;42;11;43;3;4;0;2;1.5;34.32544235900901;1;24;0.6555;1
469;43;11;43;5;7;0;0;2;22.432876776846104;0;24;1.078;0
470;43;11;43;1;10;3;3;1.3;26.55465450989624;0;24;0.8294;0
471;43;11;43;7;7;3;3;1.8;21.466716799393392;0;24;0.9288000000000001;0
472;43;11;43;8;7;0;0;1.7;30.225856264856972;0;24;1.2342;0
473;43;11;43;9;7;2;2;1.6;23.770093625375456;0;24;0.9136;0
474;43;11;44;10;7;0;0;2.2;22.824914017777633;0;60;1.2056000000000002;0
475;43;11;44;9;7;2;2;1.6;29.865917171426435;0;60;1.1472;0
476;43;11;44;2;9;0;0;1.4;40.21363323099573;0;60;1.351;0
477;43;11;44;8;7;0;0;1.7;33.07167981090795;0;60;1.3498;0
478;43;11;44;1;10;2;2;1.3;29.33822862881783;0;60;0.9152;0
479;43;11;44;6;7;0;0;1.9;29.971140441232222;0;60;1.3660999999999999;0
480;43;11;44;7;7;3;3;1.8;27.562540345444376;0;60;1.1916;0
481;43;11;44;11;7;0;0;2.4;24.097105208780594;0;60;1.3871999999999998;0
482;43;11;44;4;7;3;5;1.1;38.22903530939166;0;60;1.0098;0
483;43;11;44;5;7;0;0;2;25.278700322897084;0;60;1.214;0
484;43;11;44;3;4;0;3;1.5;33.92126590505999;1;60;0.2535;1
485;44;11;45;4;7;3;5;1.1;36.4866376374074;0;60;0.9625000000000001;1
486;44;11;45;3;4;0;4;1.5;30.175988031174455;1;60;0.6930000000000001;0
487;44;11;45;11;7;0;0;2.4;23.74349400156173;0;60;1.3656;0
488;44;11;45;1;10;2;2;1.3;29.77459746004952;0;60;0.9282;0
489;44;11;45;9;7;2;2;1.6;32.903972630874236;0;60;1.2624;0
490;44;11;45;5;7;0;0;2;24.92508911567822;0;60;1.196;0
491;44;11;45;6;7;0;0;1.9;29.617529234013354;0;60;1.349;0
492;44;11;45;10;7;0;0;2.2;22.471302810558768;0;60;1.1858000000000002;0
493;44;11;45;8;7;0;0;1.7;32.71806860368909;0;60;1.3344999999999998;0
494;44;11;45;2;9;0;0;1.4;39.860022023776864;0;60;1.3383999999999998;0
495;44;11;45;7;7;3;3;1.8;30.600595804892173;0;60;1.3212;0
496;46;11;46;2;9;0;0;1.4;36.84132093263193;0;24;1.2376;0
497;46;11;46;6;7;0;0;1.9;26.598828142868413;0;24;1.2122;0
498;46;11;46;3;4;0;5;1.5;23.808953606696186;0;24;1.7129999999999999;0
499;46;11;46;8;7;0;0;1.7;29.69936751254415;0;24;1.2121;0
500;46;11;46;1;10;1;1;1.3;28.479390690736018;0;24;0.8892;0
501;46;11;46;4;7;3;5;1.1;32.73357279583297;0;24;0.8646000000000001;1
502;46;11;46;10;7;0;0;2.2;19.452601719413828;0;24;1.0274;0
503;46;11;46;5;7;0;0;2;21.90638802453328;0;24;1.052;0
504;46;11;46;11;7;0;0;2.4;20.724792910416788;0;24;1.1927999999999999;0
505;46;11;46;7;7;2;2;1.8;30.580223045559592;0;24;1.3212;0
506;46;11;46;9;7;2;2;1.6;33.23360487306263;0;24;1.2768000000000002;0
507;47;11;47;6;7;0;0;1.9;32.52440341124368;0;24;1.4819999999999998;0
508;47;11;47;1;10;1;1;1.3;36.651053922560045;0;24;1.1427;0
509;47;11;47;9;7;1;1;1.6;41.29396656817721;0;24;1.5856;0
510;47;11;47;7;7;1;1;1.8;36.944279980960225;0;24;1.5966;0
511;47;11;47;11;7;0;0;2.4;26.650368178792053;0;24;1.5335999999999996;0
512;47;11;47;10;7;0;0;2.2;25.378176987789093;0;24;1.3398;1
513;47;11;47;2;9;0;0;1.4;42.76689620100719;0;24;1.4364;0
514;47;11;47;8;7;0;0;1.7;35.62494278091941;0;24;1.4535;0
515;47;11;47;3;4;0;5;1.5;26.371195541738114;0;24;1.899;0
516;47;11;47;4;7;3;6;1.1;38.65248575390297;0;24;1.0208;0
517;47;11;47;5;7;0;0;2;27.831963292908544;0;24;1.3359999999999999;0
518;48;11;48;5;7;0;0;2;18.906383217592193;0;96;0.9079999999999999;0
519;48;11;48;10;7;0;0;2.2;16.452596912472742;0;96;0.869;1
520;47;11;48;2;9;0;0;1.4;33.84131612569084;0;96;1.1368;0
521;47;11;48;1;10;1;1;1.3;30.254331798688433;0;96;0.9438;0
522;47;11;48;3;4;4;5;1.5;15.09853626119072;0;96;1.0859999999999999;0
523;48;11;48;9;7;1;1;1.6;34.54482241219608;0;96;1.3264;0
524;48;11;48;7;7;1;1;1.8;27.227053997619134;0;96;1.1771999999999998;0
525;48;11;48;4;7;3;7;1.1;30.407711211111916;0;96;1.606;0
526;48;11;48;11;7;0;0;2.4;17.724788103475703;0;96;1.02;0
527;47;11;48;6;7;0;0;1.9;23.598823335927328;0;96;1.0754;0
528;48;11;48;8;7;0;0;1.7;26.699362705603065;0;96;1.0897;0
529;49;11;49;2;9;0;0;1.4;36.023628474625156;0;24;1.2096;0
530;49;11;49;8;7;0;0;1.7;28.881675054537382;0;24;1.1781000000000001;0
531;49;11;49;6;7;0;0;1.9;25.781135684861646;0;24;1.1742;0
532;49;11;49;9;7;1;1;1.6;39.26012355692971;0;24;1.5072;0
533;49;11;49;5;7;0;0;2;21.08869556652651;0;24;1.012;0
534;49;11;49;1;10;1;1;1.3;35.29793320746612;0;24;1.1011;0
535;49;11;49;3;4;4;5;1.5;20.62918194345837;0;24;1.4849999999999999;0
536;48;11;49;10;7;1;1;2.2;18.238867164074062;0;24;0.9614000000000001;0
537;49;11;49;7;7;1;1;1.8;29.434170392819524;0;24;1.2708;0
538;49;11;49;4;7;3;7;1.1;33.924887728989226;0;24;1.7908000000000002;1
539;49;11;49;11;7;0;0;2.4;19.90710045241002;0;24;1.1448;0
540;50;11;50;9;7;0;0;1.6;46.28162484351575;0;84;1.7776;0
541;50;11;50;7;7;1;1;1.8;37.22755021398659;0;84;1.6092;0
542;50;11;50;10;7;1;2;2.2;28.51481578501521;0;84;1.507;0
543;50;11;50;11;7;0;0;2.4;26.804715740017837;0;84;1.5431999999999997;0
544;50;11;50;3;4;4;5;1.5;30.90513056439952;0;84;2.226;0
545;50;11;50;4;7;2;6;1.1;41.968506711535966;0;84;1.1077;0
546;50;11;50;6;7;0;0;1.9;32.678750972469466;0;84;1.4895999999999998;0
547;50;11;50;2;9;0;0;1.4;42.921243762232976;0;84;1.442;0
548;50;11;50;8;7;0;0;1.7;35.779290342145195;0;84;1.4603;0
549;50;11;50;5;7;0;0;2;27.986310854134327;0;84;1.3439999999999999;1
550;50;11;50;1;10;1;1;1.3;45.22563462504951;0;84;1.4118;0
551;51;11;51;3;4;4;5;1.5;32.820814668071804;0;60;2.361;0
552;51;11;51;6;7;0;0;1.9;31.364435076141753;0;60;1.4287999999999998;0
553;50;11;51;2;9;0;0;1.4;41.60692786590526;0;60;1.3972;0
554;50;11;51;8;7;0;0;1.7;34.46497444581748;0;60;1.4059;0
555;51;11;51;10;7;1;2;2.2;30.4304998886875;0;60;1.606;0
556;50;11;51;5;7;0;0;2;26.671994957806614;0;60;1.28;1
557;51;11;51;9;7;0;0;1.6;44.96730894718804;0;60;1.7264000000000004;0
558;51;11;51;4;7;2;7;1.1;40.77009760324473;0;60;2.1516;0
559;50;11;51;11;7;0;0;2.4;25.490399843690124;0;60;1.4664;0
560;51;11;51;1;10;0;0;1.3;44.75880388325056;0;60;1.3962;0
561;51;11;51;7;7;0;0;1.8;36.87755644258401;0;60;1.593;0
562;51;11;52;1;10;0;0;1.3;39.44046889839188;0;60;1.2311;0
563;51;11;52;11;7;0;0;2.4;20.172064858831444;0;60;1.1616;0
564;52;11;52;7;7;0;0;1.8;31.559221457725332;0;60;1.3644;0
565;51;11;52;3;4;4;5;1.5;30.87581301654646;0;60;2.223;0
566;52;11;52;8;7;0;0;1.7;29.146639460958802;0;60;1.19;0
567;52;11;52;6;7;0;0;1.9;26.046100091283073;0;60;1.1875;0
568;52;11;52;9;7;0;0;1.6;39.64897396232936;0;60;1.5232;0
569;51;11;52;2;9;0;0;1.4;36.28859288104658;0;60;1.2193999999999998;0
570;52;11;52;5;7;0;1;2;18.146993306281267;1;60;0.822;1
571;52;11;52;4;7;2;7;1.1;36.16579249786035;0;60;1.9096000000000002;0
572;52;11;52;10;7;1;2;2.2;28.48549823716215;0;60;1.5048;0
573;53;11;53;11;7;0;0;2.4;26.42720850147695;0;72;1.5216;0
574;53;11;53;2;9;0;0;1.4;42.54373652369209;0;72;1.4294;0
575;53;11;53;8;7;0;0;1.7;35.40178310360431;0;72;1.445;0
576;53;11;53;10;7;0;1;2.2;37.92083570475314;0;72;2.0020000000000002;1
577;53;11;53;1;10;0;0;1.3;45.695612541037384;0;72;1.4261;0
578;53;11;53;7;7;0;0;1.8;37.814365100370836;0;72;1.6344;0
579;53;11;53;9;7;0;0;1.6;45.904117604974864;0;72;1.7632000000000003;0
580;53;11;53;6;7;0;0;1.9;32.30124373392858;0;72;1.4725;0
581;53;11;53;5;7;2;2;2;25.72852224135487;0;72;1.2360000000000002;0
582;53;11;53;3;4;4;5;1.5;40.5292899925253;0;72;2.9190000000000005;0
583;53;11;53;4;7;2;7;1.1;43.68847002238569;0;72;2.3078;0
584;54;11;54;8;7;0;0;1.7;25.840821658629046;0;24;1.054;0
585;54;11;54;4;7;1;6;1.1;35.946272013509244;0;24;0.9482000000000002;1
586;54;11;54;5;7;2;3;2;19.404227463046272;0;24;0.93;0
587;54;11;54;7;7;0;0;1.8;28.253403655395573;0;24;1.2204;0
588;54;11;54;11;7;0;0;2.4;16.866247056501685;0;24;0.9696;0
589;54;11;54;3;4;3;4;1.5;33.09072048780732;0;24;2.382;0
590;54;11;54;10;7;0;1;2.2;25.123207593111204;1;24;0.7282000000000001;0
591;54;11;54;2;9;0;0;1.4;32.98277507871683;0;24;1.1074;0
592;54;11;54;6;7;0;0;1.9;22.74028228895331;0;24;1.0355;0
593;54;11;54;1;10;0;0;1.3;36.134651096062115;0;24;1.1271;0
594;54;11;54;9;7;0;0;1.6;36.343156159999594;0;24;1.3952000000000002;0
595;54;11;55;11;7;0;0;2.4;28.36410319456308;0;36;1.632;0
596;54;11;55;3;4;2;3;1.5;45.424447139057065;0;36;1.6349999999999998;0
597;54;11;55;10;7;0;2;2.2;33.2410637311726;1;36;0.8712000000000001;0
598;54;11;55;2;9;0;0;1.4;44.48063121677822;0;36;1.4937999999999998;0
599;54;11;55;6;7;0;0;1.9;34.238138427014704;0;36;1.5598999999999998;0
600;54;11;55;4;7;0;5;1.1;45.2097843994051;1;36;0.4565;1
601;54;11;55;7;7;0;0;1.8;39.75125979345697;0;36;1.7172;0
602;54;11;55;8;7;0;0;1.7;37.33867779669044;0;36;1.5231999999999999;0
603;54;11;55;5;7;2;3;2;34.282083601107665;0;36;1.644;0
604;54;11;55;1;10;0;0;1.3;47.63250723412351;0;36;1.4859;0
605;54;11;55;9;7;0;0;1.6;47.84101229806099;0;36;1.8368000000000002;0
606;56;11;56;2;9;0;0;1.4;25.830259443805705;0;12;0.868;0
607;56;11;56;9;7;0;0;1.6;29.19064052508848;0;12;1.1216000000000002;0
608;56;11;56;3;4;2;3;1.5;27.235254407452764;0;12;0.9810000000000001;0
609;56;11;56;8;7;0;0;1.7;18.688306023717924;0;12;0.7632999999999999;0
610;56;11;56;1;10;0;0;1.3;28.982135461151;0;12;0.9048000000000002;0
611;56;11;56;11;7;0;0;2.4;9.713731421590564;0;12;0.5591999999999999;0
612;56;11;56;6;7;0;0;1.9;15.587766654042191;0;12;0.7106;0
613;56;11;56;10;7;0;2;2.2;11.245691958200085;1;12;0.35200000000000004;0
614;56;11;56;5;7;2;3;2;18.97671182813515;0;12;0.9119999999999999;0
615;56;11;56;7;7;0;0;1.8;21.100888020484454;0;12;0.9126000000000001;0
616;56;11;56;4;7;0;6;1.1;23.214412626432583;1;12;0.17600000000000002;1
617;57;11;57;7;7;0;0;1.8;35.246577348818555;0;72;1.5228;0
618;57;11;57;2;9;0;0;1.4;39.9759487721398;0;72;1.3426;0
619;57;11;57;3;4;1;2;1.5;41.887050010768704;0;72;1.5074999999999998;1
620;57;11;57;11;7;0;0;2.4;23.859420749924666;0;72;1.3727999999999998;0
621;57;11;57;5;7;2;3;2;36.355734489802586;0;72;1.744;0
622;57;11;57;8;7;0;0;1.7;32.83399535205203;0;72;1.3396000000000001;0
623;57;11;57;9;7;0;0;1.6;43.33632985342258;0;72;1.6640000000000001;0
624;57;11;57;10;7;0;2;2.2;22.158047953200853;1;72;0.7436000000000001;0
625;57;11;57;6;7;0;0;1.9;29.73345598237629;0;72;1.3546999999999998;0
626;56;11;57;4;7;0;7;1.1;34.12676862143335;1;72;0.341;0
627;57;11;57;1;10;0;0;1.3;43.1278247894851;0;72;1.3455000000000001;0
628;58;11;58;3;4;0;1;1.5;36.21730703712977;1;72;0.5505;1
629;58;11;58;5;7;1;2;2;34.203615691242916;0;72;1.642;0
630;58;11;58;9;7;0;0;1.6;37.84297231778423;0;72;1.4528;0
631;58;11;58;7;7;0;0;1.8;29.75321981318021;0;72;1.2852;0
632;57;11;58;11;7;0;0;2.4;18.36606321428632;0;72;1.056;0
633;57;11;58;6;7;0;0;1.9;24.240098446737946;0;72;1.1038999999999999;0
634;57;11;58;2;9;0;0;1.4;34.48259123650146;0;72;1.1578;0
635;58;11;58;4;7;0;8;1.1;25.291744419128342;0;72;1.3354000000000001;0
636;57;11;58;1;10;0;0;1.3;37.63446725384675;0;72;1.1739000000000002;0
637;58;11;58;8;7;0;0;1.7;27.340637816413683;0;72;1.1151999999999997;0
638;58;11;58;10;7;2;2;2.2;17.287011531671215;0;72;0.913;0
639;59;11;59;5;7;1;2;2;39.69332558227444;0;48;1.9060000000000001;0
640;59;11;59;3;4;0;2;1.5;34.99430126283001;1;48;0.6285;1
641;59;11;59;11;7;0;0;2.4;20.499724106653215;0;48;1.1807999999999998;0
642;59;11;59;8;7;0;0;1.7;29.474298708780573;0;48;1.2036;0
643;59;11;59;7;7;0;0;1.8;31.886880705547103;0;48;1.3788;0
644;59;11;59;2;9;0;0;1.4;36.616252128868354;0;48;1.2306;0
645;59;11;59;9;7;0;0;1.6;39.97663321015113;0;48;1.536;0
646;59;11;59;6;7;0;0;1.9;26.373759339104843;0;48;1.2026999999999999;0
647;59;11;59;4;7;0;8;1.1;24.06873864482857;0;48;1.2716;0
648;59;11;59;10;7;2;2;2.2;22.777339090704775;0;48;1.2034;0
649;59;11;59;1;10;0;0;1.3;39.76812814621365;0;48;1.2415;0
650;60;11;60;4;7;0;8;1.1;18.867862485128203;0;24;0.9966000000000002;0
651;60;11;60;11;7;0;0;2.4;18.65718128028618;0;24;1.0728;0
652;60;11;60;6;7;0;0;1.9;24.53121651273781;0;24;1.1172;0
653;60;11;60;7;7;0;0;1.8;30.04433787918007;0;24;1.2978;0
654;60;11;60;1;10;0;0;1.3;37.92558531984662;0;24;1.183;0
655;60;11;60;8;7;0;0;1.7;27.631755882413543;0;24;1.1271;0
656;60;11;60;3;4;0;3;1.5;29.79342510312964;1;24;0.5609999999999999;1
657;60;11;60;9;7;0;0;1.6;38.1340903837841;0;24;1.4640000000000002;0
658;60;11;60;10;7;2;2;2.2;24.293129597671076;0;24;1.2826;0
659;60;11;60;5;7;0;1;2;34.84189095804425;1;24;0.748;0
660;60;11;60;2;9;0;0;1.4;34.773709302501324;0;24;1.1676;0
661;60;11;61;9;7;0;0;1.6;43.35211240627685;0;12;1.6656;0
662;60;11;61;4;7;7;8;1.1;20.915764285264665;0;12;1.1044;0
663;60;11;61;6;7;0;0;1.9;29.749238535230567;0;12;1.3565999999999998;0
664;60;11;61;5;7;0;1;2;36.68657964720367;1;12;1;1
665;60;11;61;10;7;2;2;2.2;32.884484953497164;0;12;1.7380000000000002;0
666;60;11;61;11;7;0;0;2.4;23.87520330277894;0;12;1.3751999999999998;0
667;60;11;61;2;9;0;0;1.4;39.99173132499408;0;12;1.3439999999999999;0
668;60;11;61;7;7;0;0;1.8;35.26235990167282;0;12;1.5246;0
669;60;11;61;1;10;0;0;1.3;43.14360734233937;0;12;1.3468;0
670;60;11;61;8;7;0;0;1.7;32.8497779049063;0;12;1.3413;0
671;60;11;61;3;4;0;4;1.5;31.638113792289058;1;12;0.5760000000000001;0
672;62;11;62;3;4;0;5;1.5;10.826861340168099;0;12;0.78;0
673;62;11;62;5;7;0;1;2;15.875327195082711;1;12;0.162;1
674;62;11;62;4;7;7;8;1.1;6.821178499810366;0;12;0.36080000000000007;0
675;62;11;62;1;10;0;0;1.3;25.690688223551742;0;12;0.8021;0
676;62;11;62;10;7;1;1;2.2;16.416831152387502;0;12;0.8668000000000001;0
677;62;11;62;9;7;0;0;1.6;25.899193287489222;0;12;0.9952000000000001;0
678;62;11;62;8;7;0;0;1.7;15.396858786118669;0;12;0.629;0
679;62;11;62;6;7;0;0;1.9;12.296319416442936;0;12;0.5605;0
680;62;11;62;2;9;0;0;1.4;22.538812206206448;0;12;0.7574;0
681;62;11;62;7;7;0;0;1.8;17.809440782885197;0;12;0.7704;0
682;62;11;62;11;7;0;0;2.4;6.422284183991309;0;12;0.3696;0
683;62;11;63;10;7;1;1;2.2;26.900373100754358;0;24;1.4212;0
684;62;11;63;8;7;0;0;1.7;26.857056306625644;0;24;1.0965;0
685;62;11;63;7;7;0;0;1.8;29.26963830339217;0;24;1.2653999999999999;0
686;63;11;63;9;7;0;0;1.6;37.3593908079962;0;24;1.4352;0
687;62;11;63;3;4;0;5;1.5;19.01872552734174;0;24;1.371;0
688;62;11;63;2;9;0;0;1.4;33.999009726713425;0;24;1.1424;0
